,idade,renda,propriedadeCasa,tempoEmpregado,intensao,grau,valor,taxaJuros
16266,26,42000,ALUGUEL,3.0,CONSOLIDAÇÃO DE DÍVIDAS,A,4500,7.66
16267,24,65000,HIPOTECA,7.0,OUTRO,A,1525,5.42
16268,21,45000,HIPOTECA,5.0,OUTRO,A,18000,7.88
16269,23,21000,PRÓPRIO,7.0,EDUCAÇÃO,B,7500,12.69
16270,24,39000,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,E,16000,19.91
16271,24,70000,PRÓPRIO,8.0,PERSONAL,B,24250,12.18
16272,25,95000,HIPOTECA,5.0,CONSOLIDAÇÃO DE DÍVIDAS,B,18000,10.99
16273,26,51000,HIPOTECA,2.0,OUTRO,A,12000,6.17
16274,26,200000,HIPOTECA,4.0,MÉDICO,C,15000,14.79
16275,21,65496,HIPOTECA,3.0,CONSOLIDAÇÃO DE DÍVIDAS,B,13250,10.37
16276,24,34000,HIPOTECA,0.0,CONSOLIDAÇÃO DE DÍVIDAS,B,10000,12.18
16277,22,43000,ALUGUEL,6.0,EDUCAÇÃO,B,13500,10.95
16278,23,44000,ALUGUEL,2.0,PERSONAL,C,6000,14.22
16279,22,39000,ALUGUEL,4.0,EDUCAÇÃO,A,5000,6.99
16280,22,50004,ALUGUEL,5.0,EDUCAÇÃO,D,5300,14.42
16281,25,150000,HIPOTECA,9.0,MELHORIA DE CASA,B,20000,8.88
16282,21,21600,HIPOTECA,6.0,MÉDICO,A,7575,
16283,25,80000,HIPOTECA,5.0,PERSONAL,A,18000,5.79
16284,21,25000,PRÓPRIO,0.0,EDUCAÇÃO,B,8800,9.33
16285,22,120000,HIPOTECA,3.0,OUTRO,C,5000,14.79
16286,22,50500,PRÓPRIO,6.0,EDUCAÇÃO,B,6000,11.83
16287,22,49536,HIPOTECA,6.0,EDUCAÇÃO,A,5200,6.62
16288,24,39000,ALUGUEL,8.0,MÉDICO,D,1500,15.62
16289,25,30000,ALUGUEL,4.0,EDUCAÇÃO,C,2000,14.22
16290,24,39000,HIPOTECA,3.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5600,5.42
16291,24,40000,HIPOTECA,2.0,OUTRO,B,2500,9.99
16292,22,60000,HIPOTECA,5.0,OUTRO,A,5600,7.49
16293,25,78000,HIPOTECA,9.0,EDUCAÇÃO,B,14200,11.48
16294,26,71004,ALUGUEL,0.0,CONSOLIDAÇÃO DE DÍVIDAS,D,20000,13.36
16295,24,130000,HIPOTECA,3.0,CONSOLIDAÇÃO DE DÍVIDAS,B,25000,11.83
16296,24,87000,HIPOTECA,7.0,CONSOLIDAÇÃO DE DÍVIDAS,B,25000,10.99
16297,25,90000,ALUGUEL,9.0,EDUCAÇÃO,B,10000,12.42
16298,23,30996,PRÓPRIO,2.0,OUTRO,B,5000,11.86
16299,25,87000,HIPOTECA,4.0,OUTRO,B,13000,11.26
16300,25,32000,ALUGUEL,9.0,MÉDICO,E,15000,16.45
16301,24,31000,ALUGUEL,2.0,EDUCAÇÃO,C,10000,14.65
16302,25,48000,HIPOTECA,3.0,CONSOLIDAÇÃO DE DÍVIDAS,B,4800,10.74
16303,25,60000,HIPOTECA,2.0,EDUCAÇÃO,B,12500,11.49
16304,23,20124,ALUGUEL,,MÉDICO,C,5950,13.49
16305,24,55000,HIPOTECA,8.0,MELHORIA DE CASA,A,5500,8.59
16306,26,165000,HIPOTECA,10.0,EDUCAÇÃO,C,20000,13.22
16307,25,84000,ALUGUEL,0.0,PERSONAL,B,4500,12.18
16308,25,84000,HIPOTECA,8.0,MÉDICO,B,8500,11.83
16309,24,33996,ALUGUEL,2.0,EDUCAÇÃO,D,5000,14.96
16310,23,30000,ALUGUEL,6.0,CONSOLIDAÇÃO DE DÍVIDAS,A,4800,7.49
16311,22,38000,HIPOTECA,6.0,CONSOLIDAÇÃO DE DÍVIDAS,A,8500,5.42
16312,21,28776,HIPOTECA,,OUTRO,A,8000,8.9
16313,21,60000,ALUGUEL,3.0,EDUCAÇÃO,B,10000,12.18
16314,23,80500,ALUGUEL,5.0,OUTRO,B,7200,9.25
16315,25,58650,HIPOTECA,4.0,MÉDICO,D,20000,14.09
16316,23,42000,PRÓPRIO,7.0,EDUCAÇÃO,B,4400,11.89
16317,25,72000,ALUGUEL,,CONSOLIDAÇÃO DE DÍVIDAS,A,17000,7.88
16318,22,23800,ALUGUEL,2.0,PERSONAL,A,8800,9.32
16319,23,32400,ALUGUEL,4.0,MÉDICO,A,4500,7.49
16320,24,60140,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,A,7000,8.59
16321,21,36000,ALUGUEL,3.0,MÉDICO,C,18500,10.91
16322,23,50000,ALUGUEL,4.0,OUTRO,B,18225,10.74
16323,26,130000,ALUGUEL,0.0,MELHORIA DE CASA,C,4550,13.57
16324,21,35000,PRÓPRIO,2.0,EDUCAÇÃO,A,11000,7.88
16325,23,70000,HIPOTECA,4.0,PERSONAL,C,6000,13.16
16326,25,33772,ALUGUEL,3.0,OUTRO,D,3600,16.02
16327,21,65000,ALUGUEL,0.0,OUTRO,B,12000,11.71
16328,25,55000,ALUGUEL,7.0,MELHORIA DE CASA,C,8500,14.22
16329,22,43600,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,D,10000,14.96
16330,22,50004,HIPOTECA,0.0,EDUCAÇÃO,E,11000,15.68
16331,25,48000,HIPOTECA,9.0,EDUCAÇÃO,C,7000,12.09
16332,24,40000,ALUGUEL,6.0,EDUCAÇÃO,A,5000,6.17
16333,25,23198,ALUGUEL,2.0,OUTRO,A,6000,8.0
16334,22,48000,ALUGUEL,3.0,OUTRO,A,4000,
16335,23,84000,ALUGUEL,0.0,EDUCAÇÃO,A,12500,6.54
16336,23,63000,HIPOTECA,7.0,EDUCAÇÃO,A,20000,7.9
16337,22,57996,HIPOTECA,2.0,OUTRO,B,2500,12.53
16338,24,75000,PRÓPRIO,8.0,OUTRO,B,29800,
16339,20,188004,HIPOTECA,4.0,PERSONAL,A,2000,8.59
16340,25,39000,HIPOTECA,9.0,CONSOLIDAÇÃO DE DÍVIDAS,C,3000,13.99
16341,24,85000,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,B,7750,11.12
16342,26,125000,HIPOTECA,10.0,PERSONAL,A,10200,7.49
16343,24,54000,HIPOTECA,5.0,PERSONAL,A,11000,5.42
16344,23,55000,ALUGUEL,0.0,CONSOLIDAÇÃO DE DÍVIDAS,C,10200,12.73
16345,24,141000,PRÓPRIO,8.0,EDUCAÇÃO,A,10000,7.49
16346,22,35100,ALUGUEL,0.0,EDUCAÇÃO,C,1000,13.98
16347,24,20400,ALUGUEL,3.0,CONSOLIDAÇÃO DE DÍVIDAS,C,7550,14.79
16348,22,37000,HIPOTECA,6.0,OUTRO,B,7500,10.95
16349,25,67000,ALUGUEL,3.0,MÉDICO,A,7000,8.94
16350,21,57000,PRÓPRIO,5.0,OUTRO,B,8000,10.65
16351,22,51000,ALUGUEL,6.0,EDUCAÇÃO,A,7500,5.99
16352,23,140000,PRÓPRIO,6.0,EDUCAÇÃO,C,16400,15.96
16353,25,60000,HIPOTECA,5.0,OUTRO,D,3000,14.59
16354,25,69900,HIPOTECA,9.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5050,5.42
16355,25,48000,ALUGUEL,3.0,MÉDICO,C,9000,13.79
16356,25,70000,ALUGUEL,2.0,MELHORIA DE CASA,C,7000,13.79
16357,26,81000,ALUGUEL,10.0,OUTRO,E,21000,16.95
16358,22,24000,ALUGUEL,0.0,PERSONAL,E,1500,18.79
16359,22,90000,HIPOTECA,6.0,CONSOLIDAÇÃO DE DÍVIDAS,A,16000,6.03
16360,25,42900,ALUGUEL,5.0,PERSONAL,A,12000,8.9
16361,23,65000,HIPOTECA,4.0,EDUCAÇÃO,D,13600,15.62
16362,24,62400,ALUGUEL,8.0,OUTRO,B,20000,11.12
16363,23,45000,ALUGUEL,0.0,EDUCAÇÃO,C,1775,12.72
16364,24,45000,HIPOTECA,2.0,MELHORIA DE CASA,B,9200,11.89
16365,23,130208,HIPOTECA,7.0,CONSOLIDAÇÃO DE DÍVIDAS,C,20000,12.73
16366,22,23587,ALUGUEL,4.0,MELHORIA DE CASA,B,2000,11.89
16367,22,69500,HIPOTECA,6.0,MÉDICO,C,6000,13.48
16368,24,42200,ALUGUEL,5.0,MÉDICO,A,4450,9.32
16369,25,41412,ALUGUEL,,MÉDICO,B,7600,11.12
16370,25,45000,ALUGUEL,2.0,PERSONAL,C,11100,13.11
16371,21,19968,ALUGUEL,4.0,EDUCAÇÃO,C,5000,
16372,24,42000,HIPOTECA,8.0,OUTRO,B,22250,11.11
16373,21,12000,PRÓPRIO,0.0,EDUCAÇÃO,C,4200,13.48
16374,22,60000,HIPOTECA,1.0,PERSONAL,C,7500,11.66
16375,26,80004,HIPOTECA,7.0,PERSONAL,C,7500,15.23
16376,24,42000,HIPOTECA,5.0,PERSONAL,A,19200,7.9
16377,24,105804,HIPOTECA,8.0,EDUCAÇÃO,A,15000,7.49
16378,22,40000,HIPOTECA,6.0,CONSOLIDAÇÃO DE DÍVIDAS,A,4750,
16379,23,45000,ALUGUEL,2.0,PERSONAL,B,11200,10.59
16380,24,52800,ALUGUEL,8.0,PERSONAL,A,9000,7.49
16381,22,68000,HIPOTECA,6.0,EDUCAÇÃO,A,3500,6.39
16382,26,58000,HIPOTECA,2.0,MÉDICO,A,3000,6.92
16383,23,39600,HIPOTECA,8.0,MÉDICO,A,8250,9.32
16384,22,40000,ALUGUEL,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,7000,11.99
16385,24,72000,HIPOTECA,8.0,CONSOLIDAÇÃO DE DÍVIDAS,A,8000,7.88
16386,24,72000,ALUGUEL,4.0,EDUCAÇÃO,B,15000,10.99
16387,23,90000,HIPOTECA,6.0,EDUCAÇÃO,A,12000,
16388,24,51000,HIPOTECA,4.0,EDUCAÇÃO,A,8500,8.94
16389,26,136000,ALUGUEL,2.0,MELHORIA DE CASA,C,12000,14.72
16390,22,50000,ALUGUEL,6.0,EDUCAÇÃO,A,10000,7.88
16391,23,52360,HIPOTECA,,PERSONAL,D,15000,16.49
16392,23,60000,HIPOTECA,6.0,PERSONAL,A,7000,6.54
16393,25,50000,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,A,6000,6.76
16394,25,36000,HIPOTECA,3.0,MELHORIA DE CASA,C,7000,12.73
16395,22,47800,HIPOTECA,5.0,PERSONAL,C,1500,13.43
16396,25,61959,ALUGUEL,9.0,EDUCAÇÃO,C,25000,12.73
16397,25,49000,ALUGUEL,2.0,EDUCAÇÃO,A,7750,9.63
16398,24,64000,HIPOTECA,2.0,CONSOLIDAÇÃO DE DÍVIDAS,E,12000,17.56
16399,21,59000,HIPOTECA,5.0,EDUCAÇÃO,B,5000,9.99
16400,21,24000,PRÓPRIO,2.0,PERSONAL,B,7000,11.86
16401,26,64000,HIPOTECA,9.0,CONSOLIDAÇÃO DE DÍVIDAS,D,8000,12.17
16402,26,90000,HIPOTECA,3.0,EDUCAÇÃO,C,3200,13.22
16403,22,54000,ALUGUEL,6.0,OUTRO,A,12000,8.49
16404,25,60000,ALUGUEL,0.0,CONSOLIDAÇÃO DE DÍVIDAS,B,7000,9.25
16405,26,170000,HIPOTECA,0.0,OUTRO,B,20000,10.37
16406,24,33600,HIPOTECA,3.0,PERSONAL,A,2500,8.9
16407,26,110000,HIPOTECA,1.0,EDUCAÇÃO,B,5000,12.69
16408,22,22800,HIPOTECA,0.0,EDUCAÇÃO,A,3000,8.94
16409,24,60000,HIPOTECA,5.0,OUTRO,A,14000,7.51
16410,23,40000,ALUGUEL,3.0,EDUCAÇÃO,B,8000,11.49
16411,22,34800,ALUGUEL,7.0,OUTRO,G,9600,19.16
16412,22,30000,ALUGUEL,1.0,CONSOLIDAÇÃO DE DÍVIDAS,C,15000,15.27
16413,25,150000,HIPOTECA,9.0,MELHORIA DE CASA,B,25000,10.37
16414,21,30000,ALUGUEL,5.0,PERSONAL,B,10000,11.99
16415,23,86500,HIPOTECA,7.0,PERSONAL,A,14000,7.29
16416,23,62000,HIPOTECA,7.0,MÉDICO,B,6400,10.08
16417,23,32535,ALUGUEL,6.0,CONSOLIDAÇÃO DE DÍVIDAS,B,4000,
16418,26,122000,HIPOTECA,4.0,CONSOLIDAÇÃO DE DÍVIDAS,C,4800,
16419,23,40000,HIPOTECA,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,2000,10.99
16420,23,160000,HIPOTECA,5.0,OUTRO,A,35000,7.66
16421,22,62900,HIPOTECA,1.0,MÉDICO,E,25000,14.38
16422,26,67000,HIPOTECA,10.0,MELHORIA DE CASA,B,10000,12.21
16423,22,38400,PRÓPRIO,5.0,EDUCAÇÃO,C,10000,13.99
16424,23,58800,ALUGUEL,7.0,EDUCAÇÃO,B,3000,10.36
16425,22,100000,ALUGUEL,3.0,CONSOLIDAÇÃO DE DÍVIDAS,A,1200,8.59
16426,26,32000,ALUGUEL,1.0,OUTRO,C,7500,13.79
16427,23,84000,ALUGUEL,0.0,CONSOLIDAÇÃO DE DÍVIDAS,C,15000,11.34
16428,23,85272,ALUGUEL,7.0,EDUCAÇÃO,B,5000,11.11
16429,23,28000,ALUGUEL,0.0,OUTRO,C,5000,11.78
16430,24,60000,PRÓPRIO,9.0,MELHORIA DE CASA,B,15000,11.83
16431,24,33996,ALUGUEL,1.0,OUTRO,C,7000,13.16
16432,22,52000,HIPOTECA,6.0,PERSONAL,D,10000,13.87
16433,23,13000,ALUGUEL,3.0,MELHORIA DE CASA,D,2800,15.21
16434,22,39900,ALUGUEL,4.0,EDUCAÇÃO,B,19000,12.18
16435,22,48500,ALUGUEL,1.0,OUTRO,B,20000,11.36
16436,24,27600,PRÓPRIO,8.0,PERSONAL,A,7000,7.9
16437,25,168000,HIPOTECA,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,35000,10.65
16438,23,44496,HIPOTECA,2.0,EDUCAÇÃO,A,3500,
16439,25,47000,PRÓPRIO,9.0,OUTRO,A,4000,6.62
16440,21,26000,ALUGUEL,5.0,CONSOLIDAÇÃO DE DÍVIDAS,A,6000,7.49
16441,26,51996,HIPOTECA,2.0,CONSOLIDAÇÃO DE DÍVIDAS,E,6500,15.68
16442,23,29000,PRÓPRIO,,EDUCAÇÃO,F,10000,18.62
16443,22,107004,HIPOTECA,2.0,OUTRO,A,10000,7.29
16444,25,60000,HIPOTECA,1.0,OUTRO,A,5000,7.29
16445,23,58500,HIPOTECA,6.0,CONSOLIDAÇÃO DE DÍVIDAS,A,4000,8.0
16446,22,32000,ALUGUEL,1.0,EDUCAÇÃO,D,5400,16.29
16447,23,114000,HIPOTECA,7.0,EDUCAÇÃO,C,8000,12.68
16448,21,40000,HIPOTECA,5.0,PERSONAL,A,5000,6.62
16449,24,86000,HIPOTECA,0.0,PERSONAL,B,20000,10.99
16450,24,30000,ALUGUEL,2.0,OUTRO,A,3000,7.49
16451,24,40000,ALUGUEL,5.0,PERSONAL,B,10000,11.99
16452,25,38400,HIPOTECA,9.0,EDUCAÇÃO,B,12000,10.38
16453,26,37500,ALUGUEL,3.0,OUTRO,D,10000,14.91
16454,23,75000,ALUGUEL,4.0,OUTRO,A,5000,7.49
16455,25,32500,HIPOTECA,3.0,EDUCAÇÃO,A,12500,7.9
16456,24,65000,HIPOTECA,8.0,EDUCAÇÃO,A,3300,7.51
16457,25,150000,HIPOTECA,9.0,OUTRO,A,8200,5.79
16458,21,60000,ALUGUEL,2.0,OUTRO,A,5000,8.49
16459,23,35000,HIPOTECA,7.0,OUTRO,A,2100,5.42
16460,24,60000,ALUGUEL,4.0,PERSONAL,B,12500,11.49
16461,26,88000,ALUGUEL,10.0,PERSONAL,B,10000,12.69
16462,23,45600,ALUGUEL,4.0,PERSONAL,C,5000,14.22
16463,25,122000,HIPOTECA,9.0,PERSONAL,C,20000,13.23
16464,25,50000,PRÓPRIO,9.0,PERSONAL,E,9175,19.42
16465,23,71000,ALUGUEL,7.0,PERSONAL,A,11300,7.49
16466,24,16000,ALUGUEL,2.0,EDUCAÇÃO,D,4200,
16467,23,39292,HIPOTECA,3.0,MÉDICO,A,3250,
16468,24,24000,ALUGUEL,5.0,MÉDICO,C,5500,14.27
16469,23,65000,ALUGUEL,0.0,MÉDICO,A,6000,9.63
16470,26,85000,HIPOTECA,3.0,EDUCAÇÃO,D,10000,14.09
16471,23,34800,ALUGUEL,0.0,MELHORIA DE CASA,B,7000,11.99
16472,21,36000,HIPOTECA,5.0,MÉDICO,B,1000,12.42
16473,24,40000,ALUGUEL,1.0,OUTRO,B,3825,10.0
16474,22,42000,PRÓPRIO,0.0,EDUCAÇÃO,C,12000,
16475,25,40000,HIPOTECA,9.0,MÉDICO,C,3500,13.49
16476,21,18000,ALUGUEL,2.0,MELHORIA DE CASA,C,5800,14.72
16477,25,85000,HIPOTECA,7.0,CONSOLIDAÇÃO DE DÍVIDAS,C,12000,14.65
16478,25,84000,ALUGUEL,1.0,OUTRO,E,8000,16.45
16479,25,21500,ALUGUEL,2.0,MÉDICO,C,7500,11.34
16480,23,58000,ALUGUEL,1.0,EDUCAÇÃO,B,12800,12.42
16481,23,28800,HIPOTECA,6.0,MÉDICO,B,5000,11.99
16482,22,30000,HIPOTECA,6.0,EDUCAÇÃO,D,6600,14.42
16483,23,78000,HIPOTECA,1.0,CONSOLIDAÇÃO DE DÍVIDAS,C,8000,12.87
16484,22,137004,HIPOTECA,3.0,CONSOLIDAÇÃO DE DÍVIDAS,A,10000,5.79
16485,25,42000,ALUGUEL,3.0,EDUCAÇÃO,C,10000,13.8
16486,22,165000,HIPOTECA,5.0,OUTRO,D,24000,15.62
16487,25,45000,ALUGUEL,0.0,EDUCAÇÃO,B,5000,10.74
16488,24,38400,ALUGUEL,4.0,OUTRO,A,4000,7.29
16489,26,40000,ALUGUEL,0.0,MÉDICO,C,1800,13.23
16490,24,70000,PRÓPRIO,,EDUCAÇÃO,A,6000,5.42
16491,24,72000,HIPOTECA,8.0,EDUCAÇÃO,C,14000,14.65
16492,22,83000,PRÓPRIO,6.0,EDUCAÇÃO,D,25000,15.95
16493,23,42000,ALUGUEL,7.0,CONSOLIDAÇÃO DE DÍVIDAS,B,15000,11.83
16494,26,60000,ALUGUEL,0.0,OUTRO,A,24000,7.9
16495,22,90000,HIPOTECA,6.0,MÉDICO,B,6400,9.88
16496,25,47000,ALUGUEL,1.0,OUTRO,A,8500,8.9
16497,23,29120,PRÓPRIO,0.0,MÉDICO,A,6400,8.94
16498,25,79000,HIPOTECA,9.0,MÉDICO,A,10000,5.79
16499,22,69996,PRÓPRIO,2.0,OUTRO,C,8000,12.84
16500,23,95000,HIPOTECA,7.0,EDUCAÇÃO,A,35000,7.9
16501,24,37000,ALUGUEL,3.0,OUTRO,B,5500,9.2
16502,23,70000,ALUGUEL,3.0,EDUCAÇÃO,A,12000,7.9
16503,25,123144,ALUGUEL,2.0,OUTRO,B,12000,10.75
16504,25,82000,ALUGUEL,5.0,MELHORIA DE CASA,C,6000,
16505,25,115000,HIPOTECA,9.0,OUTRO,C,19000,13.49
16506,21,52000,ALUGUEL,5.0,PERSONAL,B,1500,11.99
16507,26,42000,HIPOTECA,0.0,EDUCAÇÃO,B,4500,11.48
16508,23,95000,HIPOTECA,1.0,EDUCAÇÃO,C,19800,13.22
16509,23,70000,ALUGUEL,8.0,OUTRO,A,6725,6.62
16510,22,70000,PRÓPRIO,6.0,PERSONAL,B,12000,12.53
16511,22,85000,HIPOTECA,4.0,MÉDICO,A,12000,6.91
16512,24,70000,HIPOTECA,2.0,PERSONAL,C,6000,15.23
16513,22,107000,HIPOTECA,6.0,CONSOLIDAÇÃO DE DÍVIDAS,D,35000,16.49
16514,22,45000,ALUGUEL,0.0,OUTRO,B,9000,11.48
16515,25,38496,HIPOTECA,7.0,MELHORIA DE CASA,A,8000,6.03
16516,26,120000,HIPOTECA,0.0,CONSOLIDAÇÃO DE DÍVIDAS,A,6000,
16517,22,45000,ALUGUEL,0.0,EDUCAÇÃO,C,4000,
16518,23,66661,HIPOTECA,7.0,PERSONAL,B,1500,11.49
16519,23,200000,HIPOTECA,0.0,EDUCAÇÃO,A,5000,7.43
16520,26,32000,ALUGUEL,3.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,6.03
16521,22,34000,ALUGUEL,1.0,OUTRO,C,6500,13.22
16522,25,36000,PRÓPRIO,10.0,MÉDICO,B,11200,9.76
16523,25,32000,ALUGUEL,2.0,MÉDICO,D,8575,15.62
16524,26,59000,ALUGUEL,2.0,PERSONAL,B,8500,11.83
16525,22,78700,ALUGUEL,6.0,OUTRO,C,14000,13.48
16526,22,38000,HIPOTECA,6.0,CONSOLIDAÇÃO DE DÍVIDAS,A,4500,5.79
16527,26,50200,ALUGUEL,1.0,EDUCAÇÃO,A,9000,7.66
16528,26,86000,ALUGUEL,4.0,OUTRO,C,10000,13.49
16529,24,84000,ALUGUEL,1.0,MÉDICO,A,12000,6.91
16530,23,48000,HIPOTECA,7.0,EDUCAÇÃO,A,14125,
16531,23,63402,ALUGUEL,3.0,OUTRO,C,6000,13.22
16532,25,100000,ALUGUEL,3.0,EDUCAÇÃO,B,12000,9.91
16533,22,69000,HIPOTECA,6.0,PERSONAL,C,7800,12.41
16534,23,120000,HIPOTECA,,PERSONAL,A,10000,
16535,21,30000,HIPOTECA,6.0,MÉDICO,A,3000,5.99
16536,25,60000,ALUGUEL,0.0,CONSOLIDAÇÃO DE DÍVIDAS,A,1200,7.66
16537,26,44000,ALUGUEL,5.0,MÉDICO,C,4600,13.99
16538,23,42000,HIPOTECA,7.0,OUTRO,C,12000,15.23
16539,25,45996,ALUGUEL,3.0,CONSOLIDAÇÃO DE DÍVIDAS,C,11500,12.53
16540,24,37000,HIPOTECA,8.0,MÉDICO,B,10000,10.99
16541,24,20856,PRÓPRIO,,PERSONAL,B,10000,10.59
16542,26,36996,ALUGUEL,8.0,MÉDICO,C,9600,11.97
16543,22,89800,HIPOTECA,6.0,OUTRO,B,20000,12.53
16544,26,64800,HIPOTECA,5.0,EDUCAÇÃO,B,2000,11.99
16545,24,60000,HIPOTECA,8.0,CONSOLIDAÇÃO DE DÍVIDAS,C,21000,
16546,23,120000,HIPOTECA,7.0,OUTRO,C,6000,13.06
16547,25,21000,ALUGUEL,0.0,OUTRO,B,5175,12.53
16548,26,60000,HIPOTECA,10.0,MÉDICO,A,12500,6.92
16549,24,130000,PRÓPRIO,8.0,OUTRO,B,22800,
16550,23,115000,HIPOTECA,7.0,EDUCAÇÃO,C,10000,14.27
16551,23,45000,ALUGUEL,2.0,OUTRO,B,14500,10.36
16552,22,75600,HIPOTECA,3.0,EDUCAÇÃO,A,10000,
16553,21,35000,PRÓPRIO,5.0,OUTRO,C,6500,13.43
16554,22,41000,HIPOTECA,6.0,MELHORIA DE CASA,A,7000,7.9
16555,26,75000,HIPOTECA,9.0,MÉDICO,C,4000,12.99
16556,24,50000,ALUGUEL,0.0,OUTRO,B,7200,11.71
16557,23,20664,ALUGUEL,4.0,EDUCAÇÃO,C,4550,13.72
16558,25,61000,PRÓPRIO,2.0,PERSONAL,C,15000,14.65
16559,26,77368,ALUGUEL,1.0,OUTRO,B,15000,10.0
16560,26,74000,HIPOTECA,10.0,EDUCAÇÃO,B,4475,9.99
16561,23,72000,ALUGUEL,5.0,CONSOLIDAÇÃO DE DÍVIDAS,D,3000,16.89
16562,24,54400,ALUGUEL,4.0,MÉDICO,B,2500,11.14
16563,25,19200,ALUGUEL,3.0,MÉDICO,B,5000,10.99
16564,25,35364,ALUGUEL,0.0,OUTRO,A,10000,9.32
16565,23,26400,ALUGUEL,7.0,EDUCAÇÃO,A,3800,7.9
16566,26,35000,HIPOTECA,10.0,MÉDICO,A,6000,7.51
16567,22,55000,HIPOTECA,7.0,MÉDICO,B,13500,9.67
16568,23,51000,HIPOTECA,6.0,CONSOLIDAÇÃO DE DÍVIDAS,D,17500,14.09
16569,26,59000,ALUGUEL,2.0,PERSONAL,E,18000,16.0
16570,25,154000,HIPOTECA,4.0,PERSONAL,A,12225,7.49
16571,23,24000,ALUGUEL,1.0,OUTRO,B,14075,
16572,24,200000,ALUGUEL,8.0,OUTRO,B,12000,12.69
16573,24,25344,HIPOTECA,5.0,MÉDICO,D,4000,16.49
16574,21,192000,HIPOTECA,0.0,EDUCAÇÃO,A,20000,6.54
16575,25,175000,ALUGUEL,4.0,MELHORIA DE CASA,D,10000,15.05
16576,24,40000,ALUGUEL,0.0,MÉDICO,B,3600,10.59
16577,23,140000,ALUGUEL,7.0,OUTRO,A,9000,7.14
16578,23,58650,HIPOTECA,7.0,MÉDICO,A,5000,8.59
16579,23,60000,ALUGUEL,8.0,OUTRO,B,3600,9.99
16580,23,61498,HIPOTECA,5.0,MÉDICO,B,5000,11.36
16581,21,30000,ALUGUEL,0.0,MÉDICO,B,1000,10.99
16582,24,133000,ALUGUEL,5.0,MELHORIA DE CASA,B,17400,11.71
16583,23,52000,ALUGUEL,5.0,EDUCAÇÃO,C,8000,13.22
16584,23,90000,HIPOTECA,1.0,EDUCAÇÃO,B,12000,12.18
16585,21,15000,ALUGUEL,4.0,OUTRO,D,2200,
16586,23,48500,ALUGUEL,5.0,MÉDICO,A,3850,8.49
16587,21,26400,ALUGUEL,5.0,PERSONAL,C,4750,12.23
16588,26,80000,HIPOTECA,10.0,MELHORIA DE CASA,D,15000,16.07
16589,26,60000,HIPOTECA,7.0,CONSOLIDAÇÃO DE DÍVIDAS,A,16000,7.9
16590,21,68004,HIPOTECA,5.0,CONSOLIDAÇÃO DE DÍVIDAS,B,16000,11.26
16591,22,23000,ALUGUEL,6.0,MÉDICO,C,4850,14.27
16592,23,36000,ALUGUEL,3.0,EDUCAÇÃO,B,7000,9.99
16593,23,90000,ALUGUEL,4.0,CONSOLIDAÇÃO DE DÍVIDAS,C,13000,12.73
16594,22,24605,PRÓPRIO,3.0,EDUCAÇÃO,C,10000,
16595,24,75000,ALUGUEL,2.0,OUTRO,B,2000,9.99
16596,26,140000,HIPOTECA,10.0,OUTRO,B,24250,12.53
16597,23,28000,PRÓPRIO,1.0,EDUCAÇÃO,C,7500,
16598,23,24000,ALUGUEL,2.0,MÉDICO,B,2800,11.49
16599,25,83004,HIPOTECA,9.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5000,6.76
16600,24,75000,ALUGUEL,0.0,EDUCAÇÃO,A,12000,6.62
16601,22,48000,HIPOTECA,7.0,EDUCAÇÃO,B,6500,10.62
16602,25,19000,PRÓPRIO,3.0,OUTRO,A,4000,7.4
16603,22,18000,ALUGUEL,0.0,PERSONAL,B,3600,
16604,22,42000,HIPOTECA,,CONSOLIDAÇÃO DE DÍVIDAS,A,3200,7.9
16605,24,127000,HIPOTECA,3.0,MELHORIA DE CASA,D,12000,15.05
16606,25,34800,ALUGUEL,9.0,MÉDICO,D,5600,16.77
16607,21,14400,ALUGUEL,2.0,PERSONAL,D,1825,15.62
16608,21,68000,ALUGUEL,3.0,MÉDICO,C,3000,11.78
16609,24,28800,ALUGUEL,5.0,PERSONAL,A,8000,
16610,25,100000,HIPOTECA,9.0,EDUCAÇÃO,A,12000,8.94
16611,21,24000,ALUGUEL,,MÉDICO,C,10000,13.48
16612,25,50004,ALUGUEL,3.0,PERSONAL,D,12000,15.31
16613,23,116000,ALUGUEL,7.0,EDUCAÇÃO,A,11000,8.94
16614,26,48000,ALUGUEL,5.0,CONSOLIDAÇÃO DE DÍVIDAS,F,25000,18.43
16615,23,80000,HIPOTECA,7.0,MÉDICO,A,10000,7.74
16616,22,27000,ALUGUEL,3.0,CONSOLIDAÇÃO DE DÍVIDAS,A,2800,7.51
