idade,renda,propriedadeCasa,tempoEmprego,intensao,grau,valor,juros
24,102000,1,6,3,1,9800,10
23,102000,1,7,0,2,6000,11
23,58977,0,7,0,2,14400,11
23,102000,1,7,1,1,10000,11
23,59000,0,4,4,0,14400,8
26,102000,1,6,0,2,6000,13
25,102000,1,9,0,2,14400,11
23,102000,1,4,1,1,20000,11
24,102000,1,7,2,1,7200,11
22,54000,0,0,0,3,14400,11
24,102000,1,8,3,1,20000,10
23,102000,1,2,4,0,6000,7
26,102000,1,3,0,1,20000,11
23,60996,0,7,4,2,14400,12
25,61000,0,1,4,1,14400,12
24,102000,3,8,2,1,24250,11
22,102000,3,1,2,2,7000,12
25,62000,0,0,0,2,14400,13
25,64000,0,9,2,1,14400,9
21,102000,1,0,1,3,18000,14
23,102000,3,7,1,0,15000,8
24,70000,0,4,1,2,14400,12
24,90000,1,5,3,2,19200,12
24,70000,0,5,5,2,14400,12
23,72000,0,3,0,1,14400,11
25,102211,1,3,0,1,15000,11
24,72000,0,6,4,1,14400,10
23,68000,0,1,4,4,14400,17
26,102456,1,10,3,3,25000,11
26,102500,1,4,1,0,11800,6
24,102960,1,2,0,0,16000,7
24,102996,1,3,3,0,20000,6
24,102996,1,1,3,2,5000,14
22,102996,1,6,2,0,8000,7
24,103000,1,8,3,2,21000,13
24,103000,3,8,1,3,24000,16
23,103000,1,6,0,2,4000,13
22,103000,1,7,3,3,15000,15
25,103000,1,4,4,0,29175,11
22,103000,1,4,2,0,2500,11
24,103000,1,8,4,1,8000,10
23,103000,1,7,0,1,21850,10
24,103000,1,8,5,1,6400,10
23,103000,1,7,1,2,17000,14
22,103000,1,2,2,1,6000,11
22,76000,0,0,1,2,14400,14
23,78000,0,6,3,2,14400,14
22,80000,0,1,4,1,14400,11
23,80000,0,1,2,2,14400,12
26,91000,1,10,0,3,5000,14
24,77350,1,2,2,3,25000,15
21,80400,0,5,3,0,14400,11
23,30000,3,1,0,3,4000,15
26,81380,0,9,2,1,14400,10
21,30000,3,6,0,3,4000,11
23,103000,1,1,4,4,20000,17
23,82000,0,3,3,0,14400,7
26,103200,1,8,4,0,9000,6
23,103240,1,0,3,0,4000,11
25,103500,1,0,4,0,7500,6
25,85000,0,5,1,0,14400,8
26,88068,0,10,0,1,14400,11
25,30000,3,0,4,0,3425,6
26,94500,0,6,5,1,14400,10
22,104000,1,6,4,0,13600,6
23,104000,1,7,4,1,9000,10
26,78200,1,3,2,2,15000,14
25,104000,1,9,5,1,14000,10
23,104000,1,7,1,1,5000,11
25,104000,3,2,5,0,10000,6
25,100000,0,1,2,1,14400,11
25,30000,3,9,0,4,1200,16
22,100000,0,2,2,1,14400,10
22,30000,3,5,4,1,3000,10
26,30000,3,3,4,1,7000,9
24,104000,1,9,4,1,14000,9
24,104000,1,2,3,0,19000,11
25,113000,0,8,0,1,14400,11
26,130000,0,3,3,3,14400,14
25,104000,1,4,3,2,11000,13
24,135000,0,6,2,1,14400,12
26,28000,0,10,4,1,14500,12
24,104000,1,8,1,2,25000,12
21,104000,1,5,1,0,15000,9
26,104004,1,10,0,2,15000,14
25,92085,1,4,5,2,2500,15
26,30000,0,4,3,0,14500,7
24,104606,1,8,3,3,5000,15
26,104676,1,4,2,0,16000,5
21,104740,1,5,2,1,19200,11
25,105000,1,9,0,1,12000,11
25,30000,0,0,3,3,14500,14
25,105000,1,2,0,1,9600,11
24,105000,1,8,1,1,13000,9
25,30600,0,0,2,4,14500,17
24,105000,1,5,4,3,12000,16
22,105000,1,6,2,0,12000,6
26,105000,3,10,5,1,4800,11
26,105000,1,2,5,1,7200,10
24,105000,1,8,1,2,3000,11
23,105000,1,4,3,0,7200,7
26,35000,0,4,2,1,14500,11
26,105000,1,0,4,1,5300,12
21,30000,0,1,3,3,14500,14
24,105000,1,8,4,0,11000,5
26,36000,0,2,0,1,14500,9
26,105000,1,6,0,1,12000,11
26,37000,0,5,3,3,14500,15
26,105000,1,9,3,1,12000,10
23,105000,1,5,1,1,20000,11
25,105000,1,3,3,0,16000,8
26,105000,3,0,1,0,10000,7
22,105000,1,6,0,1,3650,11
26,105000,1,2,0,1,6000,10
23,105000,3,0,3,2,5000,11
24,105000,1,8,5,2,5600,15
23,105000,1,4,3,1,19000,11
22,31000,0,5,4,1,14500,11
24,105000,1,8,2,1,6000,9
25,36000,0,0,3,3,14500,14
25,105000,1,9,3,2,4800,15
24,43000,0,3,4,1,14500,10
25,37200,0,3,1,2,14500,13
26,105000,1,11,4,0,5000,8
26,105000,3,10,3,3,10000,15
23,45000,0,2,4,1,14500,10
24,105000,1,2,2,1,9850,9
24,105000,1,6,1,1,25000,10
25,45000,0,0,4,2,14500,13
23,45504,0,2,4,2,14500,11
22,105000,1,2,3,4,15000,15
24,45600,0,0,3,2,14500,11
24,55000,0,3,1,0,14500,6
24,49500,0,3,1,1,14500,11
23,105000,1,5,1,4,15000,16
22,51996,0,3,5,2,14500,13
23,105000,1,8,3,0,10000,11
26,59000,0,3,3,2,14500,11
22,105000,1,6,4,2,6000,14
23,105000,1,7,3,1,12000,11
24,105000,1,8,5,0,10000,7
22,105000,1,3,4,2,16000,12
23,105000,1,7,0,1,12000,10
25,105000,1,9,0,2,12000,13
24,105000,1,0,3,0,18000,8
23,105000,1,3,2,1,20000,11
22,105000,1,6,1,0,7500,11
26,105000,1,0,2,0,15000,8
26,93000,1,7,0,3,25000,16
26,100000,0,11,4,0,14500,8
22,105000,1,6,2,1,12800,11
25,105000,1,0,1,1,5000,11
25,162000,0,5,1,0,14500,7
26,105000,1,1,3,1,20000,11
26,30000,3,3,4,1,12000,11
25,105000,1,3,3,2,12000,12
25,105000,1,1,4,2,15000,12
25,30000,3,3,5,1,11500,11
23,30000,3,5,4,1,3000,12
26,105000,1,3,3,1,25000,11
25,30000,3,4,0,3,10000,14
26,105000,1,10,0,0,9500,9
26,105000,1,0,2,0,5000,7
24,60000,0,1,3,1,14525,10
22,30000,3,0,1,1,2500,12
24,48000,0,2,0,1,14550,9
25,105000,1,6,4,3,6500,13
24,105000,1,4,3,2,4000,11
26,35000,0,7,2,1,14575,10
23,38800,0,2,2,0,14575,11
23,30000,0,3,4,0,14600,6
24,105018,1,8,5,3,28000,15
26,60000,0,0,3,2,14650,12
25,31200,0,8,0,2,14700,12
24,82440,0,8,0,0,14700,8
22,24000,0,1,4,2,15000,12
24,105508,1,8,2,0,3500,7
22,105600,1,4,4,1,8000,11
23,105600,1,2,4,0,25000,6
22,28000,0,6,1,1,15000,10
23,105600,1,7,0,0,15000,7
24,105804,1,8,4,0,15000,7
25,105897,1,9,2,1,25000,11
24,105996,1,7,2,0,3000,7
23,105999,1,6,3,1,8550,9
22,106000,1,6,3,0,35000,11
26,28800,0,10,2,1,15000,10
26,106000,1,10,2,2,5000,12
25,106000,1,3,0,0,12000,6
25,94000,1,1,3,4,25000,11
23,106000,1,7,1,0,10000,7
25,79900,1,7,2,1,15000,11
26,29040,0,2,1,1,15000,9
22,30000,0,1,0,2,15000,15
26,30000,3,3,1,1,7500,11
24,106000,1,8,0,0,4575,7
26,30000,0,5,0,2,15000,12
26,106000,1,9,1,3,10000,15
22,106000,1,5,1,5,25000,18
21,31200,0,4,2,0,15000,6
25,106226,1,9,1,1,20000,12
24,106800,1,6,1,0,11525,5
24,106800,1,8,4,2,16000,13
21,31680,0,5,2,2,15000,12
24,106839,1,8,0,0,14000,7
26,30000,3,4,3,1,5000,11
26,30000,3,5,3,0,5000,11
25,106870,3,9,1,2,6000,15
23,106921,1,6,2,1,30000,9
23,106925,1,7,1,1,24250,12
22,106982,1,6,1,3,30000,14
25,30000,3,1,4,0,3000,9
25,107000,1,4,0,0,24000,5
22,80750,1,1,2,3,24000,15
22,32000,0,6,1,1,15000,9
21,32000,0,5,3,2,15000,11
25,107000,1,10,5,0,3000,11
22,32240,0,3,4,2,15000,13
22,107000,1,1,3,0,10000,7
25,107000,1,1,2,0,1000,7
23,95000,1,1,5,2,19800,13
25,107000,1,0,2,2,7000,12
22,107000,1,2,2,2,17400,13
24,30000,3,1,2,4,15000,15
23,95000,1,3,5,5,15000,17
23,33204,0,7,2,2,2000,14
22,107004,1,2,1,0,10000,7
24,107203,1,8,4,0,6000,7
23,107280,1,4,1,4,25000,16
26,33600,0,0,4,2,2000,11
24,30000,3,6,5,1,7500,10
26,107496,1,9,0,1,20000,12
22,33996,0,3,1,0,2000,8
26,107900,1,10,2,0,16500,8
22,108000,3,2,3,2,8000,15
25,108000,1,9,4,1,4800,12
21,34800,0,3,2,1,2000,11
24,34860,0,0,3,1,2000,11
23,34884,0,3,1,0,2000,6
25,108000,1,8,3,0,15000,6
25,35000,0,5,3,1,2000,9
24,35000,0,4,1,1,2000,10
24,108000,1,8,0,0,4200,11
25,108000,1,0,5,1,21000,11
26,35000,0,9,2,2,2000,13
24,108000,1,4,4,0,10000,5
23,108000,3,2,3,0,35000,8
26,108000,1,1,1,0,6000,7
22,35000,0,0,3,2,2000,12
25,30000,3,1,3,2,5000,11
26,108000,1,9,5,1,18300,11
26,108000,1,4,5,0,8000,5
22,35064,0,4,0,0,2000,8
25,35400,0,2,2,0,2000,8
26,108000,1,4,5,1,7200,9
26,96000,1,2,3,6,10000,21
26,108000,1,4,4,0,9000,5
24,108000,1,3,1,0,9050,5
25,108000,1,10,5,1,24250,10
26,108000,1,3,3,1,9000,10
25,108000,1,5,3,0,10000,7
24,108000,1,5,1,3,9950,14
23,108000,1,7,0,0,4500,7
26,36108,0,7,2,3,2000,16
24,37000,0,2,2,0,2000,5
26,108000,1,5,4,0,13000,8
23,37000,0,2,4,1,2000,11
26,108000,1,2,2,1,18500,12
26,108000,1,7,5,2,10000,13
25,37315,0,1,0,0,2000,6
22,38000,0,0,1,1,2000,11
23,108000,1,1,1,1,14000,11
24,108000,1,1,5,2,18000,12
24,108000,2,5,1,1,10000,9
25,108000,1,9,2,1,15000,10
23,108060,1,7,0,2,14400,14
24,38000,0,1,2,1,2000,11
24,108288,1,5,0,0,10000,8
21,38400,0,5,3,1,2000,11
23,38400,0,1,3,0,2000,7
22,108600,1,6,1,2,14400,13
23,108600,1,3,2,2,8000,12
24,108600,1,4,0,1,15000,12
25,32400,0,1,1,2,2000,14
26,39000,0,2,1,2,2000,12
25,108960,1,0,4,2,10000,13
25,109000,1,9,3,0,12000,7
25,109000,1,6,0,0,16000,6
24,33500,0,5,5,2,2000,13
24,109000,1,3,0,1,8800,12
23,109000,1,5,1,0,7500,8
24,109000,1,8,1,1,6000,11
26,109000,1,10,4,0,15000,6
25,109000,1,5,3,0,5000,8
26,109000,1,0,0,0,20000,6
26,109000,1,8,2,1,20000,10
25,109000,1,5,0,1,15000,10
24,109000,1,9,3,1,15250,11
22,97000,1,4,0,1,14000,11
25,109000,1,9,1,0,14000,9
26,109000,1,10,4,0,6000,7
26,109200,1,10,4,0,2300,7
23,109200,1,4,3,0,10000,8
24,109500,1,3,1,1,3500,10
26,109500,1,11,3,4,20000,17
26,109500,1,10,3,1,5000,10
24,109720,1,2,3,1,20000,10
23,39996,0,7,4,1,2000,11
25,110000,1,8,0,0,5500,6
23,40000,0,5,4,1,2000,11
25,33600,0,0,4,1,15000,11
26,110000,1,1,2,1,5000,12
21,33800,0,5,2,1,15000,11
22,33996,0,6,3,3,15000,14
22,40800,0,5,1,0,2000,6
25,110000,1,5,3,2,1200,13
22,34800,0,6,0,3,2000,16
25,110000,1,9,1,2,8000,11
25,42000,0,2,2,1,2000,9
25,110000,1,1,0,1,10000,12
26,28944,3,10,1,1,9000,11
25,110000,3,6,4,1,28000,9
24,110000,1,8,4,0,27300,7
22,42000,0,6,1,1,2000,10
23,28872,3,7,3,1,2000,10
25,110000,1,7,0,1,8400,12
23,110000,1,4,1,1,25000,9
24,110000,1,0,1,0,5000,6
22,110000,1,6,4,0,2800,8
23,110000,1,4,3,0,2500,6
24,110000,1,2,1,1,9000,11
22,110000,1,0,0,0,28000,7
23,42870,0,7,2,0,2000,5
24,110000,1,8,2,0,10800,6
23,110000,1,0,3,1,7000,10
23,42996,0,7,3,2,2000,13
25,110000,3,7,3,1,8000,11
24,37200,0,3,3,3,2000,11
24,110000,1,8,4,3,10000,15
26,37680,0,5,2,3,2000,14
21,110000,1,0,3,1,14000,9
26,83300,1,0,2,3,28000,15
25,44000,0,2,3,0,2000,7
26,110000,1,10,5,2,23750,12
24,98000,1,1,0,2,16000,14
21,44304,0,5,1,2,2000,13
23,45000,0,1,0,2,2000,13
24,45000,0,1,4,2,2000,13
25,39000,0,3,5,0,2000,7
26,110000,1,4,3,1,5000,9
26,45000,0,5,4,1,2000,11
23,45000,0,3,1,1,2000,11
26,110000,1,3,0,0,4000,6
24,110000,1,0,1,3,13200,15
22,110000,1,2,3,1,9000,11
25,110000,1,5,1,0,10800,6
25,110000,1,1,1,1,6500,10
23,110000,1,1,4,1,18000,10
24,45000,0,0,3,0,2000,7
26,110000,1,2,5,1,12000,10
26,110000,1,5,4,1,15000,11
22,39000,0,0,0,3,2000,14
23,28800,3,7,2,0,12250,7
23,45000,0,7,3,0,2000,7
25,45500,0,3,2,2,2000,13
23,110000,1,8,3,0,7800,11
22,110000,1,5,4,2,8000,12
25,110000,1,9,0,0,18000,11
22,110000,1,6,3,1,6000,9
26,45600,0,5,3,0,2000,11
23,110000,1,8,3,2,7500,13
26,110000,1,0,3,0,15600,6
24,45996,0,3,2,2,2000,12
26,110000,1,9,4,2,20000,13
22,45996,0,6,1,1,2000,11
25,28800,3,3,3,2,6000,11
26,110000,3,8,1,1,17000,8
24,110000,1,8,4,0,7500,6
23,110000,1,7,3,0,5000,6
21,110000,1,5,0,0,10000,6
24,110000,1,8,4,2,5600,12
24,110000,3,0,5,2,10000,13
24,42000,0,1,4,1,2000,12
26,110000,1,10,3,2,8000,14
25,110000,1,2,5,0,15000,7
26,110000,1,2,3,3,4500,14
22,110000,1,0,1,0,12000,7
25,110000,1,9,1,0,5000,7
24,42000,0,1,5,3,2000,15
25,98000,1,9,5,4,25000,16
25,48000,0,3,0,1,2000,10
25,110000,1,9,4,0,20000,7
21,110000,1,0,3,0,20000,11
22,110000,1,2,3,2,14400,14
24,110000,1,8,1,0,8000,6
25,110000,1,7,1,0,8000,7
25,110000,1,1,4,1,25000,11
22,48255,0,3,3,0,2000,6
24,110000,1,5,3,1,15000,10
25,49029,0,8,2,1,2000,11
22,110000,1,7,0,2,8000,13
25,110000,1,4,3,1,7000,9
24,110000,3,8,3,2,16000,12
22,98000,1,6,4,1,25000,10
24,50000,0,8,5,3,2000,11
24,110000,1,8,1,0,6000,8
23,83300,1,0,2,3,25000,11
24,44000,0,0,4,0,2000,8
24,98000,1,2,4,2,5000,13
23,50252,0,6,1,2,2000,13
22,98000,1,1,0,3,25000,11
22,34800,0,6,3,2,15000,14
25,35000,0,1,3,0,15000,7
23,110000,1,7,3,1,20000,11
24,110000,1,7,4,0,12000,8
25,110000,2,8,3,0,8000,9
23,29976,0,3,4,1,15000,10
21,36000,0,3,2,0,15000,6
25,36000,0,6,4,1,15000,11
23,36000,0,3,3,2,15000,13
25,36000,0,4,3,1,15000,9
22,98000,1,1,5,0,9000,9
22,110000,1,7,1,2,20000,12
23,110000,1,7,4,3,9600,11
26,36000,0,2,4,0,15000,7
23,36000,0,3,3,3,15000,14
24,98004,1,5,5,0,2500,8
25,110004,1,9,5,0,15000,7
26,110004,1,1,3,1,12000,10
22,36000,0,3,3,2,15000,13
22,30000,0,2,0,2,15000,11
24,110004,1,8,1,1,25000,12
24,110004,1,8,0,2,16000,11
22,110196,1,6,2,1,25000,11
26,110400,1,3,4,5,9800,11
22,36021,0,0,3,1,15000,11
24,28000,3,6,5,1,10000,10
24,110400,1,8,3,0,3000,7
21,110400,3,0,4,0,12000,11
22,110500,1,1,2,1,12250,11
22,98656,1,3,1,2,7500,13
21,111000,1,4,3,0,28000,7
26,111000,1,10,2,0,5000,5
21,28000,3,3,3,0,4000,7
22,37000,0,3,1,1,15000,10
22,31000,0,6,4,3,15000,11
23,111000,1,7,2,1,8350,11
23,28000,3,1,1,2,7500,11
26,28000,3,4,1,0,16750,7
26,111147,1,4,1,2,15000,13
23,28000,3,0,3,1,1250,10
23,111150,1,1,0,0,10000,8
24,111239,1,1,1,0,14000,7
25,111262,1,2,4,1,20000,12
25,37818,0,5,0,2,15000,13
21,32000,0,6,4,2,15000,15
22,38000,0,6,4,0,15000,7
25,38000,0,9,4,4,15000,16
25,111996,1,2,2,2,16000,11
22,38000,0,0,1,2,15000,11
24,112000,1,8,4,1,20400,11
23,38400,0,7,1,0,15000,6
22,112000,1,2,4,0,4000,8
24,39000,0,0,1,0,15000,9
24,112000,1,0,0,1,6000,9
26,39996,0,10,2,2,15000,13
25,112000,1,0,5,0,16000,6
23,112000,1,5,4,1,12000,11
24,112000,1,8,0,0,3500,5
21,40000,0,6,0,2,15000,14
24,112000,1,0,1,0,3000,5
24,112000,1,8,0,0,20000,6
23,40000,0,6,3,1,15000,11
24,112000,1,5,4,3,15000,15
23,34000,0,1,1,1,15000,11
26,40000,0,4,2,1,15000,10
24,112000,2,4,4,0,9000,9
26,85000,1,4,2,1,2750,9
25,100000,1,4,1,1,9000,9
23,40000,0,7,4,0,15000,7
24,40000,0,0,2,0,15000,7
23,112404,1,1,0,2,6000,13
26,40000,0,2,0,2,15000,14
24,112500,1,3,1,2,8600,13
25,112500,1,6,4,1,18000,11
23,40000,0,0,3,0,15000,8
24,40000,0,1,1,2,15000,12
24,112689,1,6,4,1,24000,9
22,112774,1,6,3,2,6400,13
23,112800,1,3,0,1,35000,11
23,112976,1,2,2,0,20000,6
26,34988,0,9,5,2,15000,13
23,113000,1,2,3,0,22400,7
21,27600,3,3,1,2,1000,15
25,113000,1,8,3,1,21000,11
26,113000,1,2,2,1,3200,11
24,113000,1,5,1,1,17950,11
22,41000,0,3,0,2,15000,12
24,85850,1,3,2,3,12000,15
23,113000,1,4,0,0,12000,7
23,113000,1,7,1,0,8000,5
24,85850,1,8,2,3,20000,11
24,101000,1,3,1,0,7000,11
22,113000,1,6,1,1,25000,12
24,113000,1,8,3,0,2100,7
23,42000,0,7,3,2,15000,13
24,113000,1,5,3,1,10500,11
26,101000,1,10,3,5,25000,17
22,113028,1,3,2,2,12075,11
25,113135,1,9,4,1,25000,10
23,113200,1,3,1,1,24250,10
24,113217,1,2,1,0,6000,7
23,113316,1,7,1,1,3000,11
24,113676,1,8,1,0,7200,6
23,113698,1,7,1,0,15000,7
23,42000,0,7,3,1,15000,11
23,114000,1,1,1,1,17325,11
22,27560,3,6,1,1,2800,11
23,114000,3,7,3,0,6000,8
24,42000,0,0,3,1,15000,11
23,114000,1,7,1,2,8000,12
25,36000,0,1,2,3,15000,15
23,114000,1,4,4,1,10000,11
26,114000,1,10,4,0,14400,7
24,42300,0,8,4,1,15000,11
24,114000,1,8,3,1,4000,11
25,102000,1,7,5,6,25000,20
25,114000,1,4,1,0,10000,9
24,114000,1,2,0,1,15000,9
25,27336,3,9,3,2,5500,13
23,36500,0,2,5,3,15000,15
23,114600,1,7,1,2,10000,13
25,114996,1,7,0,2,5000,13
24,27168,3,5,3,1,7500,9
25,102996,1,4,0,3,20000,14
26,114996,1,1,1,1,24000,10
23,115000,1,7,1,2,10000,14
24,42900,0,5,3,0,15000,11
25,115000,1,3,0,2,19000,13
25,115000,1,9,4,0,4000,6
22,43000,0,0,1,0,15000,8
23,115000,1,4,1,0,24000,7
22,43000,0,7,0,1,15000,10
24,37680,0,8,1,6,15000,19
24,115000,1,3,3,0,15000,6
25,38400,0,3,0,1,15000,10
25,115000,1,7,4,0,18000,7
23,115000,3,7,1,2,5000,14
25,115000,1,3,0,2,7000,11
25,115000,1,9,2,2,19000,13
23,45000,0,1,4,0,15000,7
23,115000,1,1,3,0,8000,8
22,115000,1,6,3,0,12000,5
23,115000,1,4,0,0,5600,5
23,115000,1,3,1,1,10000,10
24,115000,3,8,0,3,35000,16
25,115000,1,3,1,0,7600,6
23,45000,0,5,4,0,15000,7
22,103000,1,6,4,1,15000,9
26,45000,0,10,0,0,15000,7
22,45000,0,0,0,1,15000,10
23,39000,0,7,2,3,15000,15
26,45000,0,3,1,1,15000,8
22,115000,1,7,3,0,13600,7
25,115000,1,1,1,3,20000,15
25,115000,1,4,3,0,20000,6
23,45000,0,0,2,1,15000,11
25,115000,1,4,2,0,4000,7
24,115000,1,7,5,0,1500,6
24,115000,3,8,5,0,10000,7
25,45000,0,0,2,2,15000,13
24,115000,1,4,0,0,8000,7
26,115000,1,5,3,1,6000,10
26,39000,0,1,3,3,15000,16
26,103000,1,0,4,2,14000,13
25,115000,3,5,3,5,8000,19
23,103000,1,0,0,3,16750,11
23,39000,0,1,1,1,15000,12
23,45000,0,7,4,2,15000,12
23,115000,1,3,1,1,13000,11
26,115000,1,6,5,2,15000,12
24,115000,1,8,1,1,15000,11
25,45000,0,4,0,2,15000,11
26,39000,0,3,2,3,15000,15
26,115000,1,3,1,2,20000,13
25,115000,1,4,3,2,25000,12
21,115000,1,2,0,1,20000,10
25,39000,0,4,5,3,15000,12
25,115200,1,1,3,0,14000,6
26,115200,1,10,0,2,4500,11
26,46890,0,9,4,2,15000,12
24,115500,1,2,1,3,3200,16
26,47000,0,7,2,0,15000,7
24,115500,1,8,5,0,10000,7
26,115600,1,4,0,0,9925,7
20,115731,1,4,0,1,9625,10
25,115731,1,3,5,0,7200,7
24,115800,1,5,4,1,12000,10
24,47000,0,8,3,4,15000,18
25,116000,1,0,1,3,35000,17
23,116000,1,8,1,3,15825,15
22,116000,1,3,0,1,12000,10
23,47000,0,3,3,1,15000,11
25,31000,0,2,1,0,1800,8
25,116000,1,9,3,1,19950,9
23,116004,1,1,4,2,14000,12
22,33000,0,1,1,0,1800,5
26,116004,1,11,3,1,20000,12
23,33195,0,5,1,1,1800,11
24,26400,3,8,3,1,3000,10
24,33660,0,3,4,0,1800,7
21,34000,0,4,1,1,1800,11
22,116700,1,0,1,0,6000,8
23,35000,0,4,1,1,1800,10
23,104736,1,3,0,3,25000,14
24,26400,3,4,3,0,9600,7
24,35000,0,0,2,0,1800,7
21,26400,3,3,0,3,3000,14
24,117000,1,8,2,0,10800,11
26,35000,0,3,2,1,1800,11
22,117000,1,6,1,0,11000,6
25,30000,0,9,2,0,1800,8
21,117000,1,3,4,3,4800,14
26,26400,3,8,5,0,8000,5
26,117000,3,10,3,1,7200,10
23,117000,1,7,2,1,3700,10
26,117000,1,8,5,0,6000,7
26,117000,1,4,2,0,14400,11
22,89250,1,3,2,1,25000,12
23,117000,1,8,3,4,14000,15
22,26400,3,1,4,2,7300,13
23,37500,0,0,0,0,1800,8
22,117000,1,6,1,3,7500,13
25,117014,1,5,3,0,8400,7
23,117696,1,2,1,0,15000,6
24,117996,1,6,3,4,18000,17
24,118000,1,4,3,0,28000,7
22,34000,0,7,1,2,1800,11
26,118000,1,4,0,0,25000,7
26,40000,0,0,3,2,1800,13
24,118000,1,8,5,0,5000,5
23,90100,1,7,2,4,21600,11
21,26300,3,4,2,0,7500,6
25,118000,1,8,5,0,15000,7
25,118000,1,8,5,1,25000,11
23,118000,1,4,4,2,12000,13
23,47000,0,1,4,2,15000,12
21,118000,3,5,3,0,14000,7
22,26232,3,4,2,0,6000,6
25,118000,1,9,0,0,2000,7
25,118189,1,9,3,1,25000,11
22,48000,0,6,1,2,15000,15
25,118443,1,7,0,0,4900,11
25,118450,1,4,0,1,15000,10
22,118812,1,6,2,2,15000,13
24,42000,0,8,1,2,15000,15
22,119000,1,6,4,3,35000,16
22,107000,1,6,5,4,24000,19
22,42000,0,6,2,1,15000,9
26,48000,0,1,4,2,15000,11
23,48000,0,5,1,0,15000,6
26,119000,1,3,0,0,9000,7
26,119000,1,6,3,3,15000,14
23,119496,1,7,1,0,12000,7
23,119500,1,4,4,0,24000,7
24,119500,3,8,5,1,3500,12
22,26000,3,2,1,0,7100,7
25,120000,1,4,1,1,10000,9
25,48000,0,9,4,1,15000,11
23,48000,0,2,0,1,15000,10
22,48000,0,6,1,0,15000,7
21,48000,0,1,4,1,15000,11
24,120000,1,8,1,0,10000,6
26,120000,1,10,0,0,23000,6
22,48000,0,5,2,1,15000,11
24,120000,1,8,3,0,20000,7
22,120000,1,4,1,0,6000,8
26,120000,1,4,3,1,25000,12
23,120000,1,7,3,1,4400,11
23,48800,0,3,1,1,15000,11
25,43000,0,9,2,3,15000,15
25,49000,0,5,2,1,15000,12
24,49812,0,4,2,0,15000,6
25,120000,1,1,5,2,3000,14
22,120000,1,6,1,1,8000,12
22,120000,1,3,4,1,8900,11
22,50000,0,6,1,0,15000,6
25,120000,1,5,5,0,21000,7
25,120000,1,5,4,0,28000,7
23,120000,1,4,1,1,2400,12
25,120000,1,7,1,2,15000,14
23,108000,1,5,0,3,10000,11
26,50000,0,3,1,1,15000,9
24,50000,0,0,1,2,15000,13
25,120000,1,5,2,0,10000,6
24,25920,3,4,1,3,3250,15
23,120000,1,7,0,1,10000,9
23,120000,1,8,1,1,4000,10
22,25899,3,7,3,1,6250,12
23,120000,1,3,3,0,5000,8
24,120000,1,3,5,3,7000,15
25,120000,1,9,2,0,5000,8
26,120000,1,10,5,2,5600,13
23,120000,1,7,2,0,8500,5
22,44000,0,5,5,1,15000,11
23,120000,1,3,2,1,30000,11
22,120000,1,0,1,3,16800,15
26,120000,1,11,3,0,10000,5
23,50000,0,7,4,1,15000,10
24,120000,1,8,4,1,8575,11
24,91800,3,8,2,4,10000,19
26,108000,1,8,5,1,15000,11
25,120000,1,9,4,2,21000,13
23,120000,1,7,1,0,12000,5
25,120000,1,2,4,5,10000,20
22,120000,1,3,2,2,5000,14
24,120000,1,9,1,1,20000,9
24,120000,3,8,1,0,5275,5
23,120000,1,7,2,0,6000,6
23,50000,0,1,3,2,15000,13
22,120000,1,6,3,0,12000,7
24,120000,1,5,4,0,16000,6
23,50000,0,7,4,0,15000,7
24,91800,1,8,2,3,5000,15
23,120000,1,5,2,1,6000,9
25,44000,0,1,1,3,15000,14
24,50000,0,2,3,1,15000,11
24,120000,1,3,2,0,4800,5
24,120000,1,8,4,2,20000,12
23,120000,3,7,3,1,3600,10
22,120000,1,3,2,0,22000,7
23,120000,1,7,0,0,3750,5
26,120000,1,5,1,1,13000,10
25,120000,1,7,2,0,14500,7
26,120000,1,10,2,2,5000,13
26,120000,1,5,1,0,8000,7
25,120000,1,9,4,0,10000,5
26,50004,0,3,3,2,15000,13
22,50004,0,6,3,3,15000,15
23,120000,1,7,0,1,15000,11
23,120000,1,7,1,1,18225,11
24,120000,1,8,5,1,14000,10
22,44172,0,4,4,1,15000,10
26,50400,0,10,5,1,15000,10
25,120000,1,9,5,1,28000,10
25,50500,0,4,3,1,15000,11
25,120000,1,9,4,1,10000,10
26,120000,1,10,2,0,10000,5
26,120000,1,0,1,0,6000,11
22,120000,1,2,1,0,17400,7
22,51000,0,6,0,1,15000,11
23,120000,1,7,3,2,6000,13
25,25000,3,9,3,0,6000,7
24,51000,0,6,2,1,15000,11
23,120000,1,2,4,3,24250,16
25,51000,0,1,3,2,15000,13
23,120000,1,7,0,1,16000,10
24,120000,3,8,4,3,15000,15
25,120000,1,6,0,1,10000,11
25,120000,1,2,1,1,13000,9
26,120000,1,3,0,1,25000,11
26,91800,1,10,2,4,10000,16
24,51500,0,8,1,0,15000,8
22,25000,3,4,3,0,5000,6
25,25000,3,4,1,0,8500,6
24,51996,0,2,2,2,15000,13
26,120000,1,2,1,0,10000,5
24,120000,1,8,0,2,8400,13
23,46000,0,3,2,3,15000,16
23,52000,0,7,3,2,15000,14
24,120000,1,0,1,3,25000,15
25,52000,0,4,1,1,15000,12
25,120000,1,9,4,2,25000,13
25,120000,1,7,2,0,4000,5
22,52500,0,2,1,1,15000,10
